timestamp,post,coordinates,latitude,longitude,country,region
2024-11-13,"У Севастополі ліквідовано командира 41 бригади ракетних катерів ЧФ, капітан 1-го рангу, імовірно, Транковського Валерія Миколайовича Локація: вулиця Шевченка, біля колишнього магазину ""Novus"", Севастополь `44.5796258,33.4599827` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/44.5796258/33.4599827)","44.5796258,33.4599827",44.5796258,33.4599827,Ukraine,Sevastopol
2024-11-10,"БПЛА СБС уразили склади з боєприпасами 1060-го центру матеріально-технічного забезпечення (колишній 120-ий арсенал ГРАУ) Локація: Брянськ __Відстань від ДКУ - ~105км.__ район влучання - `53.2266161,34.3905118` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/53.2266161/34.3905118)","53.2266161,34.3905118",53.2266161,34.3905118,Russia,Bryansk Oblast
2024-11-08,"**[03.11.2024] Удар по наметах на полігоні у Ростовській області.** На відео - наслідки прильоту невідомого БпЛА по місцю дислокації 33-ї ОМСБр (в/ч 22179). Втрати серед особового складу уточнюються. Місце: на схід від м. #Новочеркасск Координати: `47.514745, 40.230010`","47.514745, 40.230010",47.514745,40.23001,Russia,Rostov Oblast
2024-11-06,"PERUN GROUP завдає ніщивних втрат техніці ворога дронами ""РУСОРІЗ"" від спільноти Стерненка. Локація: Катеринівка, Донецька область. [Джерело](https://t.me/Perun_Group/417) 0:00 - `47.869223, 37.350484` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.869223/37.350484) 0:12 - `47.857161, 37.360429` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.857161/37.360429) 0:28 - `47.870533, 37.356408` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.870533/37.356408)","47.869223, 37.350484",47.869223,37.350484,Ukraine,Donetsk Oblast
2024-11-06,"Підрозділ Гострі Картузи наносять ураження по російській піхоті Локація: Селище Вишневе, на захід від Селидового [Джерело](https://t.me/gostrikartuzy/670) `48.147875, 37.252974` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.147875/37.252974)","48.147875,  37.252974",48.147875,37.252974,Ukraine,Donetsk Oblast
2024-11-06,"БПЛА СОУ атакували каспійський флот росіян Локація: гавань завода ""Дагдизель"", Каспійськ __Приблизна відстань 1000км__. `42.883717,47.658165` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/42.883717/47.658165)","42.883717,47.658165",42.883717,47.658165,Russia,Dagestan
2024-11-05,"Гострі Картузи проводять сеанс масажу нижніх кінцівок для російської піхоти Локація: станція Селидівка, Вишневе, на захід від Селидового [Джерело](https://t.me/gostrikartuzy/669) `48.149119,37.243250` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.149119/37.243250)","48.149119,37.243250",48.149119,37.24325,Ukraine,Donetsk Oblast
2024-11-03,"Воїни екіпажу ""Самосуд"" підрозділу ""Ластівка"" 11 бригади НГУ підтримують русоріз Локація: КурНР, на болотах [Джерело](https://t.me/SJTF_Odes/11728) 00:03 - `51.178314, 35.340796` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.178314/35.340796) 00:16 - `51.168052, 35.299283` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.168052/35.299283) 00:18 - `51.225253, 35.304114` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.225253/35.304114)","51.178314,  35.340796",51.178314,35.340796,Russia,Kursk Oblast
2024-11-01,"Екіпаж «Вурдалаки» з 55-го батальйону 63-ої бригади спостерігають за росіянами в Серебрянському лісі. Локація: на захід від с. Діброва, Донецька область [Джерело](https://t.me/centr_vykhor/4008) `48.998810, 38.093334` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.998810/38.093334)","48.998810, 38.093334",48.99881,38.093334,Ukraine,Luhansk Oblast
2024-11-01,"Аеророзвідка групи «SkyForce» 108-ї бригади ТрО виявила перекидання противника з застосуванням двох «Газелей» та близько 40 осіб окупантів, по ворогу відпрацював HIMARS та 155 калібр Локація: північніше н.п. Івана Франка, Запорізька область [Джерело](https://fb.watch/vAuIi7jt1r/) `47.526260,36.1760710` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.526260/36.1760710)","47.526260,36.1760710",47.52626,36.176071,Ukraine,Zaporizhia Oblast
2024-11-01,"Підрозділ ""Аеронавти"" 35 ОБрМП фіксує авіаудар по кацапах Локація: Гола Пристань, Херсонська область [Джерело](https://t.me/aeronavtyua/2936) `46.538388, 32.546374` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.538388/32.546374)","46.538388, 32.546374",46.538388,32.546374,Ukraine,Unknown
2024-10-31,"Знищення РЛС 48Я6-К1 «Подльот» в Криму на мисі Тарханкут 23 жовтня. Ми проаналізували супутникові знімки в районі Оленівки на мисі Тарханкут і підтверджуємо, що раніше опубліковані фото справді відображають результати повного знищення російської радіолокаційної станції (РЛС) «Подльот». Ця сучасна РЛС S-діапазону, побудована на твердотільній елементній базі, була призначена для виявлення малорозмірних цілей, таких як БПЛА, на малих і надмалих висотах. Однак, станція не впоралася зі своїм завданням і іронічно була знищена ударним безпілотником Сил Оборони. Системи ворога в Криму продовжують зазнавати втрат, що свідчить про вразливість їхньої оборони та ефективність українських Сил Оборони в досягненні стратегічних цілей. [45.377850, 32.637840](https://cyber-boroshno.com.ua/#15/45.37785/32.63784)","45.377850, 32.637840",45.37785,32.63784,Ukraine,Republic of Crimea
2024-10-30,"Уражено склад поруч з зазначеними в пості з геолокацією будівлями. Раніше там був підрозділ МТЗ, перед ударом, імовірно, на території зберігалось БК. [source](https://x.com/kromark/status/1851673467927581027?s=46) `48.5792071,39.2628109`","48.5792071,39.2628109",48.5792071,39.2628109,Ukraine,Luhansk Oblast
2024-10-30,"Ураження ЗРК С-300/С-400 в Криму у ніч з 27 на 28 жовтня. Ми проаналізували SAR знімки Sentinel за 13 та 24 жовтня поблизу населеного пункту Русаківка в Криму. На них видно переміщення ЗРК типу С-300/С-400. Супутниковий знімок після удару демонструє розриви від касетних суббоєприпасів ATACMS і сліди що залишились після ураження елементів ЗРК. Ступінь ураження комплексу залишається невідомою, але він покинув бойову позицію та припинив свою роботу в цьому районі. [45.125230, 34.511940](https://cyber-boroshno.com.ua/#15/45.125230/34.511940)","45.125230, 34.511940",45.12523,34.51194,Ukraine,Autonomous Republic of Crimea
2024-10-30,"Ворожа ЗУ веде вогонь біля 6 реактору ЗАЕС Локація: ЗАЕС, Енергодар [Джерело](https://t.me/znpp_enerhodar/37) `47.512932,34.590452` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.512932/34.590452)","47.512932,34.590452",47.512932,34.590452,Ukraine,Zaporizhia Oblast
2024-10-30,"Випробування ворожого підводного дрона з дальністю до 2км Локація: Петрозаводськ, Карелія `61.757835,34.312192` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/61.757835/34.312192)","61.757835,34.312192",61.757835,34.312192,Russia,Republic of Karelia
2024-10-30,"Робота 2 загону спеціального призначення ""ОМЕГА"" НГУ по БПЛА противника. Загальна кількість знищених 8 БПЛА з них 6 Supercam, 1 Орлан та 1 Zala! Локація: м.Вовчанськ і околиці, Харківська область [Джерело](https://t.me/ssternenko/35511) 00:03 (SuperCam) - `50.296458, 36.974160` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.296458/36.974160) 00:05 (SuperCam) - `50.259785, 36.896740` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.259785/36.896740) 00:11 (SuperCam) - `50.315102, 36.970228` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.315102/36.970228) 00:14 (SuperCam) - `50.251135, 36.801160` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.251135/36.801160) 00:16 (SuperCam) - `50.276714, 36.960948` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.276714/36.960948) 00:19 (SuperCam) - `50.255063, 36.995045` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.255063/36.995045) 00:21 (Orlan-10) - `50.308400, 36.821227` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.308400/36.821227) 00:23 (Zala) - `50.270509, 37.086064` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.270509/37.086064)","50.296458, 36.974160",50.296458,36.97416,Ukraine,Kharkiv Oblast
2024-10-30,"Зведений підрозділ Бузький Гард (кримське управління СБУ) здійснює ураження по кацапам на Кінбурнській косі Локація: Кінбурнська коса. На південь від Очакова [Джерело](https://t.me/ze_bg1920/5061) 1:04 - `46.537426, 31.597092` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.537426/31.597092) 1:13 - `46.533948, 31.585983` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.533948/31.585983) 1:19 - `46.519741, 31.584490` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.519741/31.584490) 1:50 - `46.523890, 31.576890` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.523890/31.576890) 2:10 - `46.521796, 31.584425` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.521796/31.584425)","46.537426,  31.597092",46.537426,31.597092,Ukraine,Mykolaiv Oblast
